person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
533813;1;4;MOBIITI:Quay:114015.link:123225;MOBIITI:Quay:114006.link:131557;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352236;;MOBIITI:StopPlace:78787;MOBIITI:StopPlace:78782;bus
533919;1;2;MOBIITI:Quay:114088.link:50599;MOBIITI:Quay:114015.link:123225;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:78823;MOBIITI:StopPlace:78787;bus
533919;1;4;MOBIITI:Quay:114015.link:123225;MOBIITI:Quay:114006.link:131557;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352244;;MOBIITI:StopPlace:78787;MOBIITI:StopPlace:78782;bus
533937;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:114010.link:206656;CA_LA_ROCHELLE:Line:348;CA_LA_ROCHELLE:VehicleJourney:C3361498;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78784;bus
533937;1;4;MOBIITI:Quay:114009.link:7538;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78784;MOBIITI:StopPlace:78767;bus
533937;3;8;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352214;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78683;bus
533937;3;10;MOBIITI:Quay:113809.link:49520;MOBIITI:Quay:113915.link:59675;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348778;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78734;bus
533937;4;13;MOBIITI:Quay:113894.link:9634;MOBIITI:Quay:113819.link:198091;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348773;;MOBIITI:StopPlace:78723;MOBIITI:StopPlace:78683;bus
533937;4;15;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352247;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
534016;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352196;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78683;bus
534016;0;3;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114678.link:8034;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350279;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79150;bus
534141;1;2;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:114007.link:131558;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352220;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78782;bus
534144;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352197;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78683;bus
534144;0;3;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:113842.link:94711;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351471;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78694;bus
534144;0;5;MOBIITI:Quay:113842.link:94711;MOBIITI:Quay:114170.link:1909;CA_LA_ROCHELLE:Line:19;CA_LA_ROCHELLE:VehicleJourney:C3352645;;MOBIITI:StopPlace:78694;MOBIITI:StopPlace:78865;bus
534161;0;1;MOBIITI:Quay:114368.link:127357;MOBIITI:Quay:113817.link:64326;CA_LA_ROCHELLE:Line:347;CA_LA_ROCHELLE:VehicleJourney:C3361499;;MOBIITI:StopPlace:78972;MOBIITI:StopPlace:78683;bus
534161;0;3;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114650.link:76431;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350355;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79135;bus
534161;1;6;MOBIITI:Quay:114649.link:76432;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350393;;MOBIITI:StopPlace:79135;MOBIITI:StopPlace:78683;bus
534161;1;8;MOBIITI:Quay:113812.link:198091;MOBIITI:Quay:114368.link:127357;CA_LA_ROCHELLE:Line:346;CA_LA_ROCHELLE:VehicleJourney:C3323584;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78972;bus
534162;0;1;MOBIITI:Quay:114368.link:127357;MOBIITI:Quay:113817.link:64326;CA_LA_ROCHELLE:Line:347;CA_LA_ROCHELLE:VehicleJourney:C3361499;;MOBIITI:StopPlace:78972;MOBIITI:StopPlace:78683;bus
534162;0;3;MOBIITI:Quay:113819.link:159752;MOBIITI:Quay:113764.link:4752;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348600;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78659;bus
534162;3;8;MOBIITI:Quay:113763.link:4753;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348512;;MOBIITI:StopPlace:78659;MOBIITI:StopPlace:78683;bus
534162;3;10;MOBIITI:Quay:113812.link:198091;MOBIITI:Quay:114368.link:127357;CA_LA_ROCHELLE:Line:346;CA_LA_ROCHELLE:VehicleJourney:C3323584;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78972;bus
534163;0;1;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352195;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78683;bus
534163;0;3;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114651.link:37903;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350429;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79136;bus
534163;1;6;MOBIITI:Quay:114652.link:37902;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350301;;MOBIITI:StopPlace:79136;MOBIITI:StopPlace:78683;bus
534163;1;8;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
534164;2;3;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352210;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78683;bus
534164;2;5;MOBIITI:Quay:113819.link:159752;MOBIITI:Quay:114217.link:35937;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351441;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78889;bus
534164;3;8;MOBIITI:Quay:114218.link:188377;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351544;;MOBIITI:StopPlace:78889;MOBIITI:StopPlace:78683;bus
534164;3;10;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352248;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
534220;2;3;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352210;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78683;bus
534220;2;5;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351420;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78886;bus
534220;3;8;MOBIITI:Quay:114237.link:138962;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351499;;MOBIITI:StopPlace:78898;MOBIITI:StopPlace:78683;bus
534220;3;10;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352236;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
534523;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:114010.link:206656;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352210;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78784;bus
534523;1;4;MOBIITI:Quay:114009.link:7538;MOBIITI:Quay:113998.link:187103;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352243;;MOBIITI:StopPlace:78784;MOBIITI:StopPlace:78778;bus
534524;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113861.link:5792;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352201;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78706;bus
534524;0;3;MOBIITI:Quay:113861.link:5792;MOBIITI:Quay:114540.link:1231;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360496;;MOBIITI:StopPlace:78706;MOBIITI:StopPlace:79072;bus
534524;2;7;MOBIITI:Quay:114539.link:1230;MOBIITI:Quay:114001.link:147169;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351810;;MOBIITI:StopPlace:79072;MOBIITI:StopPlace:78779;bus
534524;2;9;MOBIITI:Quay:114001.link:147170;MOBIITI:Quay:113998.link:187103;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352236;;MOBIITI:StopPlace:78779;MOBIITI:StopPlace:78778;bus
534524;3;12;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352214;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78776;bus
534524;3;14;MOBIITI:Quay:114614.link:182643;MOBIITI:Quay:114540.link:1231;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351746;;MOBIITI:StopPlace:79115;MOBIITI:StopPlace:79072;bus
534524;4;17;MOBIITI:Quay:114539.link:1230;MOBIITI:Quay:114001.link:147169;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351778;;MOBIITI:StopPlace:79072;MOBIITI:StopPlace:78779;bus
534524;4;19;MOBIITI:Quay:114001.link:147170;MOBIITI:Quay:113998.link:187103;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352251;;MOBIITI:StopPlace:78779;MOBIITI:StopPlace:78778;bus
53463;0;1;MOBIITI:Quay:114059.link:6152;MOBIITI:Quay:113814.link:198091;CA_LA_ROCHELLE:Line:15;CA_LA_ROCHELLE:VehicleJourney:C3352447;;MOBIITI:StopPlace:78808;MOBIITI:StopPlace:78683;bus
534784;1;2;MOBIITI:Quay:113985.link:35643;MOBIITI:Quay:114360.link:62524;CA_LA_ROCHELLE:Line:346;CA_LA_ROCHELLE:VehicleJourney:C3323584;;MOBIITI:StopPlace:78771;MOBIITI:StopPlace:78968;bus
534790;0;1;MOBIITI:Quay:114365.link:214687;MOBIITI:Quay:113849.link:83355;CA_LA_ROCHELLE:Line:347;CA_LA_ROCHELLE:VehicleJourney:C3361500;;MOBIITI:StopPlace:78971;MOBIITI:StopPlace:78699;bus
535088;0;1;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352200;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78776;bus
535088;0;3;MOBIITI:Quay:114614.link:182643;MOBIITI:Quay:114442.link:13922;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351731;;MOBIITI:StopPlace:79115;MOBIITI:StopPlace:79013;bus
535088;1;6;MOBIITI:Quay:114431.link:121607;MOBIITI:Quay:114015.link:123225;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79007;MOBIITI:StopPlace:78787;bus
535088;1;8;MOBIITI:Quay:114015.link:123224;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352247;;MOBIITI:StopPlace:78787;MOBIITI:StopPlace:78767;bus
53513;2;7;MOBIITI:Quay:114649.link:76432;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350345;;MOBIITI:StopPlace:79135;MOBIITI:StopPlace:78683;bus
53513;2;9;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:114103.link:104194;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351545;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78830;bus
53513;2;11;MOBIITI:Quay:114103.link:2405;MOBIITI:Quay:114483.link:54913;CA_LA_ROCHELLE:Line:322;CA_LA_ROCHELLE:VehicleJourney:C3364210;;MOBIITI:StopPlace:78830;MOBIITI:StopPlace:79038;bus
535505;3;8;MOBIITI:Quay:114222.link:189850;MOBIITI:Quay:113819.link:198091;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351456;;MOBIITI:StopPlace:78891;MOBIITI:StopPlace:78683;bus
535505;3;10;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:114006.link:131557;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352245;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78782;bus
535510;0;1;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352199;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78776;bus
535510;0;3;MOBIITI:Quay:114614.link:182643;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351729;;MOBIITI:StopPlace:79115;MOBIITI:StopPlace:79074;bus
535510;1;6;MOBIITI:Quay:114144.link:147092;MOBIITI:Quay:113826.link:38284;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360859;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:78686;bus
535510;2;9;MOBIITI:Quay:113827.link:228026;MOBIITI:Quay:113819.link:198091;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348641;;MOBIITI:StopPlace:78686;MOBIITI:StopPlace:78683;bus
535510;2;11;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352251;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
535643;0;1;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113849.link:83355;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352201;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78699;bus
535643;1;4;MOBIITI:Quay:113985.link:35643;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352243;;MOBIITI:StopPlace:78771;MOBIITI:StopPlace:78767;bus
535733;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352201;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78683;bus
535733;1;4;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113980.link:75478;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78768;bus
535733;2;7;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352217;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78683;bus
535838;2;7;MOBIITI:Quay:114002.link:5795;MOBIITI:Quay:114006.link:131557;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352241;;MOBIITI:StopPlace:78780;MOBIITI:StopPlace:78782;bus
536060;1;2;MOBIITI:Quay:114543.link:145196;MOBIITI:Quay:114015.link:123225;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79074;MOBIITI:StopPlace:78787;bus
536060;1;4;MOBIITI:Quay:114015.link:123224;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352247;;MOBIITI:StopPlace:78787;MOBIITI:StopPlace:78767;bus
536088;2;3;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352220;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78683;bus
536088;2;5;MOBIITI:Quay:113809.link:49520;MOBIITI:Quay:113908.link:76611;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348772;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78730;bus
536088;3;8;MOBIITI:Quay:113907.link:76610;MOBIITI:Quay:113819.link:198091;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348780;;MOBIITI:StopPlace:78730;MOBIITI:StopPlace:78683;bus
536088;3;10;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352252;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
536158;1;4;MOBIITI:Quay:113809.link:49520;MOBIITI:Quay:113903.link:109240;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348772;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78728;bus
536158;2;7;MOBIITI:Quay:113904.link:109239;MOBIITI:Quay:113819.link:198091;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348773;;MOBIITI:StopPlace:78728;MOBIITI:StopPlace:78683;bus
536240;1;2;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352214;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78776;bus
536240;1;4;MOBIITI:Quay:114614.link:182643;MOBIITI:Quay:114610.link:57233;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351746;;MOBIITI:StopPlace:79115;MOBIITI:StopPlace:79113;bus
536240;1;6;MOBIITI:Quay:114610.link:57233;MOBIITI:Quay:113804.link:125310;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3349295;;MOBIITI:StopPlace:79113;MOBIITI:StopPlace:78680;bus
536240;1;8;MOBIITI:Quay:113804.link:125310;MOBIITI:Quay:114397.link:65228;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319128;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:78988;bus
536240;2;11;MOBIITI:Quay:114398.link:65229;MOBIITI:Quay:114096.link:23814;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319157;;MOBIITI:StopPlace:78988;MOBIITI:StopPlace:78827;bus
536240;2;13;MOBIITI:Quay:114095.link:23813;MOBIITI:Quay:114136.link:40373;CA_LA_ROCHELLE:Line:17;CA_LA_ROCHELLE:VehicleJourney:C3352600;;MOBIITI:StopPlace:78827;MOBIITI:StopPlace:78847;bus
536240;3;16;MOBIITI:Quay:114137.link:40376;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:17;CA_LA_ROCHELLE:VehicleJourney:C3352587;;MOBIITI:StopPlace:78847;MOBIITI:StopPlace:78852;bus
536240;3;18;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114015.link:123225;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351824;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:78787;bus
536240;3;20;MOBIITI:Quay:114015.link:123225;MOBIITI:Quay:113998.link:187103;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352249;;MOBIITI:StopPlace:78787;MOBIITI:StopPlace:78778;bus
536444;2;7;MOBIITI:Quay:114144.link:114176;MOBIITI:Quay:114001.link:147169;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351816;;MOBIITI:StopPlace:78851;MOBIITI:StopPlace:78779;bus
536444;2;9;MOBIITI:Quay:114001.link:147170;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78779;MOBIITI:StopPlace:78767;bus
536558;2;3;MOBIITI:Quay:114017.link:158660;MOBIITI:Quay:114453.link:213765;CA_LA_ROCHELLE:Line:241;CA_LA_ROCHELLE:VehicleJourney:C3361388;;MOBIITI:StopPlace:78788;MOBIITI:StopPlace:79019;bus
536851;0;1;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113861.link:5792;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352201;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78706;bus
536851;0;3;MOBIITI:Quay:113861.link:5792;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360372;;MOBIITI:StopPlace:78706;MOBIITI:StopPlace:79074;bus
536851;1;6;MOBIITI:Quay:114543.link:145196;MOBIITI:Quay:113854.link:172866;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:79074;MOBIITI:StopPlace:78703;bus
536851;1;8;MOBIITI:Quay:113854.link:172866;MOBIITI:Quay:113978.link:214678;CA_LA_ROCHELLE:Line:346;CA_LA_ROCHELLE:VehicleJourney:C3323584;;MOBIITI:StopPlace:78703;MOBIITI:StopPlace:78767;bus
53695;0;1;MOBIITI:Quay:114299.link:107458;MOBIITI:Quay:114395.link:78258;CA_LA_ROCHELLE:Line:22;CA_LA_ROCHELLE:VehicleJourney:C3361082;;MOBIITI:StopPlace:78933;MOBIITI:StopPlace:78987;bus
53695;1;4;MOBIITI:Quay:114396.link:88055;MOBIITI:Quay:114276.link:88105;CA_LA_ROCHELLE:Line:22;CA_LA_ROCHELLE:VehicleJourney:C3361052;;MOBIITI:StopPlace:78987;MOBIITI:StopPlace:78919;bus
537043;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:114004.link:51776;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352210;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78781;bus
537043;1;4;MOBIITI:Quay:114005.link:49583;MOBIITI:Quay:113998.link:187103;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78781;MOBIITI:StopPlace:78778;bus
537050;0;1;MOBIITI:Quay:113999.link:187104;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352214;;MOBIITI:StopPlace:78778;MOBIITI:StopPlace:78683;bus
537050;0;3;MOBIITI:Quay:113813.link:223077;MOBIITI:Quay:114664.link:187133;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350383;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79142;bus
537050;1;6;MOBIITI:Quay:114663.link:187140;MOBIITI:Quay:114609.link:164632;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350309;;MOBIITI:StopPlace:79142;MOBIITI:StopPlace:79113;bus
537050;1;8;MOBIITI:Quay:114609.link:164632;MOBIITI:Quay:114613.link:51585;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351821;;MOBIITI:StopPlace:79113;MOBIITI:StopPlace:79115;bus
537050;2;11;MOBIITI:Quay:113988.link:129353;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352248;;MOBIITI:StopPlace:78773;MOBIITI:StopPlace:78767;bus
537113;1;2;MOBIITI:Quay:114656.link:163160;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350345;;MOBIITI:StopPlace:79138;MOBIITI:StopPlace:78683;bus
537113;1;4;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:114006.link:131557;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352244;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78782;bus
537240;0;1;MOBIITI:Quay:114007.link:131558;MOBIITI:Quay:113861.link:5792;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352201;;MOBIITI:StopPlace:78782;MOBIITI:StopPlace:78706;bus
537240;0;3;MOBIITI:Quay:113861.link:5792;MOBIITI:Quay:114535.link:19054;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360372;;MOBIITI:StopPlace:78706;MOBIITI:StopPlace:79069;bus
537240;1;6;MOBIITI:Quay:114534.link:46718;MOBIITI:Quay:113854.link:172866;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:79069;MOBIITI:StopPlace:78703;bus
537240;1;8;MOBIITI:Quay:113854.link:172866;MOBIITI:Quay:114006.link:131557;CA_LA_ROCHELLE:Line:346;CA_LA_ROCHELLE:VehicleJourney:C3323584;;MOBIITI:StopPlace:78703;MOBIITI:StopPlace:78782;bus
537249;0;1;MOBIITI:Quay:113887.link:83356_spec;MOBIITI:Quay:113949.link:61238;CA_LA_ROCHELLE:Line:12;CA_LA_ROCHELLE:VehicleJourney:C3352274;;MOBIITI:StopPlace:78720;MOBIITI:StopPlace:78752;bus
537660;0;1;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:114000.link:147170;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352216;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78779;bus
